id,prob,manual,created_at,updated_at,document_id,label_id,user_id
1459,0.0,false,2020-05-22 14:12:50.370133+00,2020-05-22 14:12:50.370156+00,2755,82,1
1462,0.0,false,2020-05-22 14:13:09.939407+00,2020-05-22 14:13:09.939455+00,2757,87,1
1463,0.0,false,2020-05-22 14:13:18.456895+00,2020-05-22 14:13:18.456916+00,2758,82,1
1465,0.0,false,2020-05-22 14:13:28.642797+00,2020-05-22 14:13:28.642822+00,2760,88,1
1466,0.0,false,2020-05-22 14:13:33.213991+00,2020-05-22 14:13:33.214019+00,2761,88,1
1467,0.0,false,2020-05-22 14:13:37.520673+00,2020-05-22 14:13:37.520704+00,2762,88,1
1468,0.0,false,2020-05-22 14:13:40.545327+00,2020-05-22 14:13:40.545357+00,2763,88,1
1469,0.0,false,2020-05-22 14:13:43.881072+00,2020-05-22 14:13:43.881103+00,2764,88,1
1471,0.0,false,2020-05-22 14:13:55.122688+00,2020-05-22 14:13:55.122708+00,1287,60,1
1477,0.0,false,2020-05-22 14:14:07.212585+00,2020-05-22 14:14:07.212634+00,854,78,1
1478,0.0,false,2020-05-22 14:14:14.333695+00,2020-05-22 14:14:14.333721+00,2766,82,1
1479,0.0,false,2020-05-22 14:14:17.647058+00,2020-05-22 14:14:17.647089+00,855,76,1
1482,0.0,false,2020-05-22 14:14:36.792457+00,2020-05-22 14:14:36.792504+00,2767,86,1
1483,0.0,false,2020-05-22 14:14:36.86368+00,2020-05-22 14:14:36.863731+00,858,81,1
1484,0.0,false,2020-05-22 14:14:48.932734+00,2020-05-22 14:14:48.932823+00,859,75,1
1485,0.0,false,2020-05-22 14:14:57.806254+00,2020-05-22 14:14:57.806283+00,1288,62,1
1486,0.0,false,2020-05-22 14:14:58.371126+00,2020-05-22 14:14:58.371154+00,860,75,1
1487,0.0,false,2020-05-22 14:15:08.616307+00,2020-05-22 14:15:08.61635+00,2768,85,1
1489,0.0,false,2020-05-22 14:15:23.2617+00,2020-05-22 14:15:23.261793+00,2770,85,1
1493,0.0,false,2020-05-22 14:15:35.133258+00,2020-05-22 14:15:35.133303+00,1290,66,1
1495,0.0,false,2020-05-22 14:15:37.425028+00,2020-05-22 14:15:37.42508+00,864,79,1
1500,0.0,false,2020-05-22 14:15:53.337213+00,2020-05-22 14:15:53.337263+00,2772,85,1
1502,0.0,false,2020-05-22 14:16:02.555383+00,2020-05-22 14:16:02.55541+00,1292,62,1
1503,0.0,false,2020-05-22 14:16:08.521756+00,2020-05-22 14:16:08.521804+00,2773,85,1
1504,0.0,false,2020-05-22 14:16:14.631441+00,2020-05-22 14:16:14.63147+00,1293,62,1
1505,0.0,false,2020-05-22 14:16:15.223456+00,2020-05-22 14:16:15.223484+00,1293,63,1
1507,0.0,false,2020-05-22 14:16:22.283808+00,2020-05-22 14:16:22.283831+00,2774,82,1
1510,0.0,false,2020-05-22 14:16:29.686694+00,2020-05-22 14:16:29.686721+00,2775,85,1
1511,0.0,false,2020-05-22 14:16:36.743118+00,2020-05-22 14:16:36.743145+00,2776,85,1
1512,0.0,false,2020-05-22 14:16:38.384443+00,2020-05-22 14:16:38.384471+00,869,75,1
1513,0.0,false,2020-05-22 14:16:45.847219+00,2020-05-22 14:16:45.847244+00,2777,85,1
1514,0.0,false,2020-05-22 14:16:46.184613+00,2020-05-22 14:16:46.184633+00,870,75,1
1515,0.0,false,2020-05-22 14:16:48.685954+00,2020-05-22 14:16:48.685985+00,867,75,1
1516,0.0,false,2020-05-22 14:16:52.015255+00,2020-05-22 14:16:52.015307+00,868,75,1
1517,0.0,false,2020-05-22 14:16:55.763089+00,2020-05-22 14:16:55.763118+00,2778,82,1
1518,0.0,false,2020-05-22 14:17:04.194619+00,2020-05-22 14:17:04.194646+00,2779,85,1
1520,0.0,false,2020-05-22 14:17:11.333581+00,2020-05-22 14:17:11.333665+00,872,80,1
1522,0.0,false,2020-05-22 14:17:13.765902+00,2020-05-22 14:17:13.765928+00,2780,85,1
1523,0.0,false,2020-05-22 14:17:15.342557+00,2020-05-22 14:17:15.342607+00,873,75,1
1524,0.0,false,2020-05-22 14:17:16.898874+00,2020-05-22 14:17:16.898917+00,2781,85,1
1525,0.0,false,2020-05-22 14:17:17.159928+00,2020-05-22 14:17:17.159975+00,874,81,1
1526,0.0,false,2020-05-22 14:17:18.786986+00,2020-05-22 14:17:18.787027+00,875,81,1
1527,0.0,false,2020-05-22 14:17:21.540858+00,2020-05-22 14:17:21.540884+00,2782,87,1
1528,0.0,false,2020-05-22 14:17:22.584843+00,2020-05-22 14:17:22.584892+00,1294,64,1
1529,0.0,false,2020-05-22 14:17:34.163787+00,2020-05-22 14:17:34.163807+00,2783,82,1
1530,0.0,false,2020-05-22 14:17:35.72144+00,2020-05-22 14:17:35.721469+00,1295,65,1
1532,0.0,false,2020-05-22 14:17:43.464456+00,2020-05-22 14:17:43.46448+00,1296,62,1
1533,0.0,false,2020-05-22 14:17:45.356569+00,2020-05-22 14:17:45.356596+00,2784,83,1
1534,0.0,false,2020-05-22 14:17:51.422411+00,2020-05-22 14:17:51.422444+00,2785,85,1
1535,0.0,false,2020-05-22 14:17:57.758177+00,2020-05-22 14:17:57.758207+00,877,75,1
1536,0.0,false,2020-05-22 14:17:58.683109+00,2020-05-22 14:17:58.683139+00,878,81,1
1537,0.0,false,2020-05-22 14:17:59.4329+00,2020-05-22 14:17:59.432948+00,879,75,1
1538,0.0,false,2020-05-22 14:18:03.565017+00,2020-05-22 14:18:03.565046+00,2786,82,1
1539,0.0,false,2020-05-22 14:18:06.710804+00,2020-05-22 14:18:06.71083+00,880,81,1
1540,0.0,false,2020-05-22 14:18:10.712248+00,2020-05-22 14:18:10.712272+00,882,81,1
1541,0.0,false,2020-05-22 14:18:10.98054+00,2020-05-22 14:18:10.98059+00,2787,84,1
1542,0.0,false,2020-05-22 14:18:11.726663+00,2020-05-22 14:18:11.726684+00,883,81,1
1543,0.0,false,2020-05-22 14:18:15.425729+00,2020-05-22 14:18:15.425757+00,1297,64,1
1544,0.0,false,2020-05-22 14:18:19.584364+00,2020-05-22 14:18:19.584415+00,2788,82,1
1545,0.0,false,2020-05-22 14:18:20.529366+00,2020-05-22 14:18:20.529398+00,884,75,1
1546,0.0,false,2020-05-22 14:18:21.945292+00,2020-05-22 14:18:21.945317+00,885,81,1
1547,0.0,false,2020-05-22 14:18:36.003101+00,2020-05-22 14:18:36.003153+00,2789,83,1
1548,0.0,false,2020-05-22 14:18:45.209765+00,2020-05-22 14:18:45.209793+00,2790,85,1
1549,0.0,false,2020-05-22 14:18:45.851456+00,2020-05-22 14:18:45.85148+00,888,77,1
1550,0.0,false,2020-05-22 14:18:46.82562+00,2020-05-22 14:18:46.825643+00,889,78,1
1551,0.0,false,2020-05-22 14:18:47.486106+00,2020-05-22 14:18:47.486131+00,890,78,1
1552,0.0,false,2020-05-22 14:18:53.809671+00,2020-05-22 14:18:53.809697+00,2791,85,1
1553,0.0,false,2020-05-22 14:18:56.405734+00,2020-05-22 14:18:56.405772+00,887,75,1
1554,0.0,false,2020-05-22 14:19:01.803501+00,2020-05-22 14:19:01.803529+00,2792,82,1
1555,0.0,false,2020-05-22 14:19:06.569412+00,2020-05-22 14:19:06.569434+00,1298,61,1
1556,0.0,false,2020-05-22 14:19:15.425766+00,2020-05-22 14:19:15.42582+00,1299,66,1
1558,0.0,false,2020-05-22 14:19:24.061302+00,2020-05-22 14:19:24.061332+00,893,75,1
1560,0.0,false,2020-05-22 14:19:43.042976+00,2020-05-22 14:19:43.042999+00,895,78,1
1564,0.0,false,2020-05-22 14:20:53.57817+00,2020-05-22 14:20:53.578222+00,1300,61,1
1565,0.0,false,2020-05-22 14:21:37.532983+00,2020-05-22 14:21:37.533035+00,1301,65,1
1567,0.0,false,2020-05-22 14:21:57.768907+00,2020-05-22 14:21:57.768934+00,1303,64,1
1568,0.0,false,2020-05-22 14:22:05.733406+00,2020-05-22 14:22:05.733436+00,1304,65,1
1570,0.0,false,2020-05-22 14:23:13.228975+00,2020-05-22 14:23:13.229028+00,1306,62,1
1572,0.0,false,2020-05-22 14:23:48.373954+00,2020-05-22 14:23:48.373979+00,1307,64,1
1573,0.0,false,2020-05-22 14:23:48.770747+00,2020-05-22 14:23:48.770769+00,1307,65,1
1575,0.0,false,2020-05-22 14:23:56.000873+00,2020-05-22 14:23:56.000903+00,1309,66,1
1578,0.0,false,2020-05-22 14:24:27.014326+00,2020-05-22 14:24:27.014353+00,1312,66,1
1580,0.0,false,2020-05-22 14:24:38.992934+00,2020-05-22 14:24:38.992961+00,1314,60,1
1581,0.0,false,2020-05-22 14:24:53.698813+00,2020-05-22 14:24:53.698854+00,1315,64,1
1583,0.0,false,2020-05-22 14:25:45.409071+00,2020-05-22 14:25:45.409094+00,1318,64,1
1588,0.0,false,2020-05-22 14:26:40.410701+00,2020-05-22 14:26:40.410753+00,2081,97,1
1566,0.0,false,2020-05-22 14:21:49.605793+00,2020-05-22 14:21:49.605847+00,1302,62,1
1569,0.0,false,2020-05-22 14:22:45.359732+00,2020-05-22 14:22:45.359761+00,1305,62,1
1574,0.0,false,2020-05-22 14:23:54.223925+00,2020-05-22 14:23:54.223951+00,1308,66,1
1576,0.0,false,2020-05-22 14:24:00.076146+00,2020-05-22 14:24:00.076174+00,1310,66,1
1577,0.0,false,2020-05-22 14:24:12.453913+00,2020-05-22 14:24:12.453952+00,1311,62,1
1579,0.0,false,2020-05-22 14:24:32.0453+00,2020-05-22 14:24:32.045335+00,1313,60,1
1582,0.0,false,2020-05-22 14:24:59.800206+00,2020-05-22 14:24:59.800245+00,1316,60,1
1586,0.0,false,2020-05-22 14:26:24.75712+00,2020-05-22 14:26:24.757149+00,2080,99,1
1587,0.0,false,2020-05-22 14:26:31.827127+00,2020-05-22 14:26:31.827166+00,1317,65,1
1589,0.0,false,2020-05-22 14:26:59.642526+00,2020-05-22 14:26:59.642556+00,1319,60,1
1590,0.0,false,2020-05-22 14:27:03.389148+00,2020-05-22 14:27:03.389179+00,1320,64,1
1591,0.0,false,2020-05-22 14:27:22.556572+00,2020-05-22 14:27:22.556602+00,1321,60,1
1592,0.0,false,2020-05-22 14:27:26.183716+00,2020-05-22 14:27:26.183746+00,2082,98,1
1593,0.0,false,2020-05-22 14:27:26.549925+00,2020-05-22 14:27:26.549976+00,1322,60,1
1594,0.0,false,2020-05-22 14:27:29.528+00,2020-05-22 14:27:29.528049+00,1124,73,1
1595,0.0,false,2020-05-22 14:27:30.539182+00,2020-05-22 14:27:30.539204+00,2083,102,1
1596,0.0,false,2020-05-22 14:27:32.472631+00,2020-05-22 14:27:32.47266+00,2084,102,1
1597,0.0,false,2020-05-22 14:27:33.664603+00,2020-05-22 14:27:33.664626+00,1323,60,1
1598,0.0,false,2020-05-22 14:27:37.869348+00,2020-05-22 14:27:37.869384+00,2085,98,1
1599,0.0,false,2020-05-22 14:27:43.053411+00,2020-05-22 14:27:43.053437+00,1324,66,1
1600,0.0,false,2020-05-22 14:27:44.971936+00,2020-05-22 14:27:44.971991+00,2086,97,1
1601,0.0,false,2020-05-22 14:27:53.347421+00,2020-05-22 14:27:53.347473+00,1325,60,1
1602,0.0,false,2020-05-22 14:28:02.737826+00,2020-05-22 14:28:02.737855+00,2087,96,1
1603,0.0,false,2020-05-22 14:28:10.870097+00,2020-05-22 14:28:10.870118+00,2088,100,1
1604,0.0,false,2020-05-22 14:28:12.209363+00,2020-05-22 14:28:12.209391+00,2088,101,1
1605,0.0,false,2020-05-22 14:28:43.086443+00,2020-05-22 14:28:43.086472+00,2089,96,1
1608,0.0,false,2020-05-22 14:29:02.109435+00,2020-05-22 14:29:02.109464+00,2090,97,1
1609,0.0,false,2020-05-22 14:29:17.109067+00,2020-05-22 14:29:17.109092+00,2091,97,1
1610,0.0,false,2020-05-22 14:29:31.255542+00,2020-05-22 14:29:31.255567+00,2092,98,1
1611,0.0,false,2020-05-22 14:29:31.926937+00,2020-05-22 14:29:31.926987+00,2092,96,1
1612,0.0,false,2020-05-22 14:29:39.124503+00,2020-05-22 14:29:39.124523+00,2093,96,1
1613,0.0,false,2020-05-22 14:29:41.951281+00,2020-05-22 14:29:41.951321+00,1125,71,1
1614,0.0,false,2020-05-22 14:29:42.785542+00,2020-05-22 14:29:42.785562+00,2093,101,1
1618,0.0,false,2020-05-22 14:29:59.130074+00,2020-05-22 14:29:59.130101+00,2094,99,1
1619,0.0,false,2020-05-22 14:30:05.004963+00,2020-05-22 14:30:05.005008+00,2095,98,1
1620,0.0,false,2020-05-22 14:30:09.435829+00,2020-05-22 14:30:09.435884+00,2095,99,1
1621,0.0,false,2020-05-22 14:30:25.376896+00,2020-05-22 14:30:25.376944+00,1126,68,1
1623,0.0,false,2020-05-22 14:30:41.678334+00,2020-05-22 14:30:41.678354+00,1127,68,1
1624,0.0,false,2020-05-22 14:30:44.814676+00,2020-05-22 14:30:44.814731+00,2096,99,1
1625,0.0,false,2020-05-22 14:30:47.978624+00,2020-05-22 14:30:47.978644+00,2096,98,1
1626,0.0,false,2020-05-22 14:30:56.9203+00,2020-05-22 14:30:56.920357+00,1128,71,1
1627,0.0,false,2020-05-22 14:30:59.710362+00,2020-05-22 14:30:59.710383+00,2097,97,1
1628,0.0,false,2020-05-22 14:31:04.878386+00,2020-05-22 14:31:04.87842+00,2098,97,1
1629,0.0,false,2020-05-22 14:31:05.676314+00,2020-05-22 14:31:05.676363+00,1326,60,1
1630,0.0,false,2020-05-22 14:31:10.014903+00,2020-05-22 14:31:10.014935+00,1129,71,1
1631,0.0,false,2020-05-22 14:31:10.443917+00,2020-05-22 14:31:10.443961+00,2099,98,1
1632,0.0,false,2020-05-22 14:31:11.581309+00,2020-05-22 14:31:11.58134+00,2099,102,1
1633,0.0,false,2020-05-22 14:31:11.840007+00,2020-05-22 14:31:11.840058+00,1327,66,1
1634,0.0,false,2020-05-22 14:31:20.802997+00,2020-05-22 14:31:20.803041+00,1328,64,1
1635,0.0,false,2020-05-22 14:31:21.713524+00,2020-05-22 14:31:21.71356+00,2100,102,1
1636,0.0,false,2020-05-22 14:31:24.451103+00,2020-05-22 14:31:24.451154+00,2101,102,1
1637,0.0,false,2020-05-22 14:31:26.027662+00,2020-05-22 14:31:26.027711+00,2102,102,1
1638,0.0,false,2020-05-22 14:31:30.035749+00,2020-05-22 14:31:30.035796+00,2103,102,1
1639,0.0,false,2020-05-22 14:31:32.100102+00,2020-05-22 14:31:32.100155+00,2103,98,1
1641,0.0,false,2020-05-22 14:31:37.952257+00,2020-05-22 14:31:37.952287+00,2104,100,1
1642,0.0,false,2020-05-22 14:31:40.947842+00,2020-05-22 14:31:40.947869+00,1329,64,1
1643,0.0,false,2020-05-22 14:31:42.21643+00,2020-05-22 14:31:42.216458+00,1330,64,1
1644,0.0,false,2020-05-22 14:31:46.906607+00,2020-05-22 14:31:46.906636+00,1130,68,1
1645,0.0,false,2020-05-22 14:31:47.271446+00,2020-05-22 14:31:47.271498+00,1331,63,1
1646,0.0,false,2020-05-22 14:31:49.431769+00,2020-05-22 14:31:49.431818+00,2105,100,1
1647,0.0,false,2020-05-22 14:31:56.035903+00,2020-05-22 14:31:56.035934+00,2106,102,1
1648,0.0,false,2020-05-22 14:31:58.578751+00,2020-05-22 14:31:58.578803+00,2107,102,1
1649,0.0,false,2020-05-22 14:32:09.26841+00,2020-05-22 14:32:09.268466+00,2108,97,1
1651,0.0,false,2020-05-22 14:33:14.658369+00,2020-05-22 14:33:14.658394+00,1332,60,1
1655,0.0,false,2020-05-22 14:33:24.795321+00,2020-05-22 14:33:24.795366+00,1131,73,1
1656,0.0,false,2020-05-22 14:33:28.696402+00,2020-05-22 14:33:28.696453+00,1333,62,1
1657,0.0,false,2020-05-22 14:33:29.038209+00,2020-05-22 14:33:29.038237+00,1132,70,1
1658,0.0,false,2020-05-22 14:33:31.863879+00,2020-05-22 14:33:31.863906+00,2109,96,1
1659,0.0,false,2020-05-22 14:33:40.708948+00,2020-05-22 14:33:40.708985+00,2110,98,1
1660,0.0,false,2020-05-22 14:33:41.261182+00,2020-05-22 14:33:41.26121+00,2110,97,1
1661,0.0,false,2020-05-22 14:33:43.590189+00,2020-05-22 14:33:43.59022+00,1334,64,1
1662,0.0,false,2020-05-22 14:33:48.433375+00,2020-05-22 14:33:48.43342+00,1133,71,1
1663,0.0,false,2020-05-22 14:33:54.316328+00,2020-05-22 14:33:54.316348+00,1335,65,1
1664,0.0,false,2020-05-22 14:33:55.227436+00,2020-05-22 14:33:55.22746+00,2111,100,1
1665,0.0,false,2020-05-22 14:33:56.365322+00,2020-05-22 14:33:56.365347+00,2111,101,1
1666,0.0,false,2020-05-22 14:34:08.438508+00,2020-05-22 14:34:08.438529+00,2112,96,1
1668,0.0,false,2020-05-22 14:34:09.234304+00,2020-05-22 14:34:09.234334+00,1134,69,1
1669,0.0,false,2020-05-22 14:34:15.170061+00,2020-05-22 14:34:15.170089+00,2113,96,1
1670,0.0,false,2020-05-22 14:34:21.867815+00,2020-05-22 14:34:21.867862+00,2114,96,1
1672,0.0,false,2020-05-22 14:34:40.681069+00,2020-05-22 14:34:40.681106+00,2115,99,1
1673,0.0,false,2020-05-22 14:35:24.698985+00,2020-05-22 14:35:24.699014+00,2116,97,1
1674,0.0,false,2020-05-22 14:35:32.748235+00,2020-05-22 14:35:32.748267+00,2117,99,1
1675,0.0,false,2020-05-22 14:35:33.570118+00,2020-05-22 14:35:33.570161+00,2117,98,1
1676,0.0,false,2020-05-22 14:35:40.883541+00,2020-05-22 14:35:40.883565+00,2118,97,1
1677,0.0,false,2020-05-22 14:35:47.213434+00,2020-05-22 14:35:47.213461+00,1336,62,1
1678,0.0,false,2020-05-22 14:35:50.35437+00,2020-05-22 14:35:50.354418+00,1337,66,1
1679,0.0,false,2020-05-22 14:35:51.692842+00,2020-05-22 14:35:51.692872+00,2119,99,1
1680,0.0,false,2020-05-22 14:35:51.905303+00,2020-05-22 14:35:51.905326+00,1135,73,1
1681,0.0,false,2020-05-22 14:35:53.709271+00,2020-05-22 14:35:53.709321+00,1338,66,1
1682,0.0,false,2020-05-22 14:35:55.513644+00,2020-05-22 14:35:55.513671+00,1136,74,1
1683,0.0,false,2020-05-22 14:35:56.655623+00,2020-05-22 14:35:56.655647+00,2120,102,1
1684,0.0,false,2020-05-22 14:35:58.822006+00,2020-05-22 14:35:58.822046+00,1137,70,1
1685,0.0,false,2020-05-22 14:35:58.936465+00,2020-05-22 14:35:58.936512+00,2121,102,1
1686,0.0,false,2020-05-22 14:35:59.503159+00,2020-05-22 14:35:59.503191+00,1339,62,1
1687,0.0,false,2020-05-22 14:36:01.274374+00,2020-05-22 14:36:01.274418+00,1340,66,1
1688,0.0,false,2020-05-22 14:36:02.582979+00,2020-05-22 14:36:02.583005+00,1341,66,1
1689,0.0,false,2020-05-22 14:36:04.453298+00,2020-05-22 14:36:04.453326+00,1138,73,1
1690,0.0,false,2020-05-22 14:36:08.194299+00,2020-05-22 14:36:08.194328+00,1342,65,1
1691,0.0,false,2020-05-22 14:36:10.485194+00,2020-05-22 14:36:10.485223+00,2122,99,1
1692,0.0,false,2020-05-22 14:36:18.476349+00,2020-05-22 14:36:18.476392+00,1343,62,1
1693,0.0,false,2020-05-22 14:36:20.213082+00,2020-05-22 14:36:20.213112+00,1344,66,1
1694,0.0,false,2020-05-22 14:36:34.39433+00,2020-05-22 14:36:34.394362+00,2123,100,1
1695,0.0,false,2020-05-22 14:36:39.878651+00,2020-05-22 14:36:39.878679+00,2124,100,1
1696,0.0,false,2020-05-22 14:36:40.2505+00,2020-05-22 14:36:40.250525+00,2124,101,1
1697,0.0,false,2020-05-22 14:36:41.526921+00,2020-05-22 14:36:41.526941+00,1139,71,1
1698,0.0,false,2020-05-22 14:36:46.851553+00,2020-05-22 14:36:46.851585+00,2125,101,1
1699,0.0,false,2020-05-22 14:36:54.852928+00,2020-05-22 14:36:54.852958+00,2126,96,1
1700,0.0,false,2020-05-22 14:37:08.617784+00,2020-05-22 14:37:08.617888+00,2127,97,1
1701,0.0,false,2020-05-22 14:37:13.433803+00,2020-05-22 14:37:13.433856+00,1140,71,1
1702,0.0,false,2020-05-22 14:37:27.17538+00,2020-05-22 14:37:27.175401+00,1141,71,1
1703,0.0,false,2020-05-22 14:37:37.322052+00,2020-05-22 14:37:37.322077+00,1345,65,1
1704,0.0,false,2020-05-22 14:37:39.46947+00,2020-05-22 14:37:39.469499+00,1346,66,1
1705,0.0,false,2020-05-22 14:37:41.279847+00,2020-05-22 14:37:41.279867+00,1347,66,1
1706,0.0,false,2020-05-22 14:37:43.075195+00,2020-05-22 14:37:43.075223+00,1348,66,1
1707,0.0,false,2020-05-22 14:37:44.50811+00,2020-05-22 14:37:44.508134+00,1349,66,1
1708,0.0,false,2020-05-22 14:38:09.229973+00,2020-05-22 14:38:09.230004+00,2128,97,1
1709,0.0,false,2020-05-22 14:38:15.257219+00,2020-05-22 14:38:15.257243+00,2129,99,1
1710,0.0,false,2020-05-22 14:38:22.661144+00,2020-05-22 14:38:22.661169+00,2130,99,1
1712,0.0,false,2020-05-22 14:38:34.327387+00,2020-05-22 14:38:34.327436+00,2131,98,1
1713,0.0,false,2020-05-22 14:38:42.29054+00,2020-05-22 14:38:42.290566+00,1142,73,1
1714,0.0,false,2020-05-22 14:38:47.122118+00,2020-05-22 14:38:47.122141+00,1143,73,1
1715,0.0,false,2020-05-22 14:38:50.523173+00,2020-05-22 14:38:50.5232+00,1144,74,1
1716,0.0,false,2020-05-22 14:38:59.209278+00,2020-05-22 14:38:59.209308+00,2132,97,1
1717,0.0,false,2020-05-22 14:39:07.722779+00,2020-05-22 14:39:07.722828+00,2133,98,1
1718,0.0,false,2020-05-22 14:39:18.255565+00,2020-05-22 14:39:18.255613+00,1350,62,1
1719,0.0,false,2020-05-22 14:39:20.73447+00,2020-05-22 14:39:20.734501+00,1351,66,1
1721,0.0,false,2020-05-22 14:39:24.752132+00,2020-05-22 14:39:24.752159+00,1352,66,1
1722,0.0,false,2020-05-22 14:39:30.630845+00,2020-05-22 14:39:30.630868+00,1353,62,1
1723,0.0,false,2020-05-22 14:39:39.565204+00,2020-05-22 14:39:39.565253+00,1146,68,1
1724,0.0,false,2020-05-22 14:39:45.553547+00,2020-05-22 14:39:45.553588+00,1145,68,1
1725,0.0,false,2020-05-22 14:39:50.653687+00,2020-05-22 14:39:50.653713+00,1354,65,1
1726,0.0,false,2020-05-22 14:39:51.559491+00,2020-05-22 14:39:51.559517+00,1147,74,1
1727,0.0,false,2020-05-22 14:40:08.400118+00,2020-05-22 14:40:08.400142+00,1355,62,1
1728,0.0,false,2020-05-22 14:40:16.37408+00,2020-05-22 14:40:16.374131+00,1356,64,1
1729,0.0,false,2020-05-22 14:40:26.483506+00,2020-05-22 14:40:26.483526+00,1357,64,1
1730,0.0,false,2020-05-22 14:40:34.048103+00,2020-05-22 14:40:34.048124+00,2134,98,1
1731,0.0,false,2020-05-22 14:40:38.432347+00,2020-05-22 14:40:38.432394+00,2135,102,1
1732,0.0,false,2020-05-22 14:40:40.214635+00,2020-05-22 14:40:40.214665+00,2136,102,1
1733,0.0,false,2020-05-22 14:41:09.352956+00,2020-05-22 14:41:09.352986+00,2137,98,1
1734,0.0,false,2020-05-22 14:41:09.773958+00,2020-05-22 14:41:09.773986+00,2137,99,1
1735,0.0,false,2020-05-22 14:41:16.40777+00,2020-05-22 14:41:16.407806+00,2138,96,1
1736,0.0,false,2020-05-22 14:41:29.133688+00,2020-05-22 14:41:29.133718+00,1148,68,1
1737,0.0,false,2020-05-22 14:41:30.098769+00,2020-05-22 14:41:30.09879+00,2139,98,1
1738,0.0,false,2020-05-22 14:41:31.493095+00,2020-05-22 14:41:31.493118+00,2139,99,1
1739,0.0,false,2020-05-22 14:41:34.789796+00,2020-05-22 14:41:34.789817+00,2140,102,1
1740,0.0,false,2020-05-22 14:41:50.401237+00,2020-05-22 14:41:50.401264+00,2141,99,1
1741,0.0,false,2020-05-22 14:41:58.296656+00,2020-05-22 14:41:58.296681+00,1149,68,1
1742,0.0,false,2020-05-22 14:41:58.462927+00,2020-05-22 14:41:58.462959+00,2142,102,1
1743,0.0,false,2020-05-22 14:42:02.556431+00,2020-05-22 14:42:02.556476+00,2143,98,1
1744,0.0,false,2020-05-22 14:42:03.472854+00,2020-05-22 14:42:03.472904+00,2143,99,1
1745,0.0,false,2020-05-22 14:42:07.277293+00,2020-05-22 14:42:07.277347+00,2144,102,1
1746,0.0,false,2020-05-22 14:42:08.21219+00,2020-05-22 14:42:08.212237+00,1150,68,1
1747,0.0,false,2020-05-22 14:42:09.169813+00,2020-05-22 14:42:09.169843+00,2145,102,1
1748,0.0,false,2020-05-22 14:42:10.703616+00,2020-05-22 14:42:10.703641+00,2146,102,1
1749,0.0,false,2020-05-22 14:42:18.707757+00,2020-05-22 14:42:18.70778+00,1151,70,1
1751,0.0,false,2020-05-22 14:42:21.428313+00,2020-05-22 14:42:21.428342+00,2147,96,1
1752,0.0,false,2020-05-22 14:42:22.709636+00,2020-05-22 14:42:22.709658+00,1151,68,1
1753,0.0,false,2020-05-22 14:42:28.385108+00,2020-05-22 14:42:28.385161+00,1358,64,1
1754,0.0,false,2020-05-22 14:42:30.998918+00,2020-05-22 14:42:30.998944+00,2148,100,1
1755,0.0,false,2020-05-22 14:42:33.899533+00,2020-05-22 14:42:33.899597+00,2149,102,1
1756,0.0,false,2020-05-22 14:42:34.342434+00,2020-05-22 14:42:34.342482+00,1152,68,1
1759,0.0,false,2020-05-22 14:42:47.576789+00,2020-05-22 14:42:47.576841+00,1359,64,1
1760,0.0,false,2020-05-22 14:42:56.669217+00,2020-05-22 14:42:56.66927+00,1360,63,1
1761,0.0,false,2020-05-22 14:43:00.465931+00,2020-05-22 14:43:00.465981+00,1153,68,1
1762,0.0,false,2020-05-22 14:43:06.005713+00,2020-05-22 14:43:06.005743+00,2150,99,1
1763,0.0,false,2020-05-22 14:43:09.858235+00,2020-05-22 14:43:09.858262+00,1360,62,1
1765,0.0,false,2020-05-22 14:43:18.665204+00,2020-05-22 14:43:18.665232+00,1361,64,1
1766,0.0,false,2020-05-22 14:43:36.026316+00,2020-05-22 14:43:36.026345+00,1362,63,1
1767,0.0,false,2020-05-22 14:43:38.137491+00,2020-05-22 14:43:38.137512+00,2151,96,1
1768,0.0,false,2020-05-22 14:43:40.520798+00,2020-05-22 14:43:40.520836+00,896,78,1
1769,0.0,false,2020-05-22 14:43:49.328333+00,2020-05-22 14:43:49.328372+00,2152,97,1
1771,0.0,false,2020-05-22 14:43:54.110174+00,2020-05-22 14:43:54.110224+00,1363,63,1
1772,0.0,false,2020-05-22 14:43:56.337478+00,2020-05-22 14:43:56.337505+00,1364,63,1
1775,0.0,false,2020-05-22 14:44:09.496724+00,2020-05-22 14:44:09.49679+00,899,77,1
1776,0.0,false,2020-05-22 14:44:10.702878+00,2020-05-22 14:44:10.702914+00,2153,97,1
1778,0.0,false,2020-05-22 14:44:18.283544+00,2020-05-22 14:44:18.283569+00,1365,62,1
1779,0.0,false,2020-05-22 14:44:18.767064+00,2020-05-22 14:44:18.767092+00,900,78,1
1780,0.0,false,2020-05-22 14:44:19.364797+00,2020-05-22 14:44:19.364851+00,2154,99,1
1781,0.0,false,2020-05-22 14:44:26.711323+00,2020-05-22 14:44:26.711352+00,1366,63,1
1783,0.0,false,2020-05-22 14:44:28.707095+00,2020-05-22 14:44:28.707142+00,2155,99,1
1784,0.0,false,2020-05-22 14:44:31.597696+00,2020-05-22 14:44:31.597727+00,1367,63,1
1785,0.0,false,2020-05-22 14:44:40.695669+00,2020-05-22 14:44:40.695692+00,1368,63,1
1786,0.0,false,2020-05-22 14:44:42.538019+00,2020-05-22 14:44:42.538041+00,1369,66,1
